-0.45595595595595595 -17.927304277821655     0.0
-0.45495495495495497 -18.007781469372695     0.0
-0.45395395395395394 -18.08628845592139     0.0
-0.45295295295295296 -18.162811925896335     0.0
-0.4519519519519519 -18.23733879770672     0.0
-0.45095095095095095 -18.309856221677414     0.0
-0.44994994994994997 -18.380351581953327     0.0
-0.44894894894894893 -18.44881249837276     0.0
-0.44794794794794796 -18.51522682830946     0.0
-0.4469469469469469 -18.579582668483262     0.0
-0.44594594594594594 -18.64186835673884     0.0
-0.44494494494494496 -18.702072473792512     0.0
-0.44394394394394393 -18.760183844946667     0.0
-0.44294294294294295 -18.81619154177175     0.0
-0.4419419419419419 -18.870084883755418     0.0
-0.44094094094094094 -18.921853439918692     0.0
-0.43993993993993996 -18.97148703039894     0.0
-0.4389389389389389 -19.640072488024135     -0.621096760024888
-0.43793793793793795 -18.889556146225516     0.1747537134787141
-0.4369369369369369 -19.107480008161893     0.0
-0.43593593593593594 -13.915463265947308     5.233013747184019
-0.43493493493493496 -19.892355634896692     -0.7050636620005717
-0.4339339339339339 -19.22391624564323     0.0
-0.43293293293293295 -19.258341450807094     0.0
-0.4319319319319319 -19.290559470378824     0.0
-0.43093093093093093 -19.320562450180248     0.0
-0.42992992992992995 -17.1684338174124     2.1799089836903676
-0.4289289289289289 -19.373893200310548     0.0
-0.42792792792792794 -19.397206592408175     0.0
-0.4269269269269269 -19.418276190572485     0.0
-0.42592592592592593 -19.4370954776483     0.0
-0.42492492492492495 -19.453658207208143     0.0
-0.4239239239239239 -19.467958404575526     0.0
-0.42292292292292294 -19.47999036781185     0.0
-0.4219219219219219 -19.489748668666664     0.0
-0.4209209209209209 -19.497228153491214     0.0
-0.4199199199199199 -19.502423944115087     0.0
-0.4189189189189189 -19.505331438685843     0.0
-0.41791791791791794 -19.505946312471558     0.0
-0.4169169169169169 -19.504264518626023     0.0
-0.4159159159159159 -19.500282288916715     0.0
-0.4149149149149149 -19.493996134415163     0.0
-0.4139139139139139 -19.485402846149796     0.0
-0.41291291291291293 -19.474499495721133     0.0
-0.4119119119119119 -19.461283435879153     0.0
-0.4109109109109109 -19.445752301062818     0.0
-0.4099099099099099 -19.427904007901724     0.0
-0.4089089089089089 -19.40773675567963     0.0
-0.40790790790790793 -19.385249026759965     0.0
-0.4069069069069069 -19.360439586973136     0.0
-0.4059059059059059 -19.33330748596572     0.0
-0.4049049049049049 -19.303852057511186     0.0
-0.4039039039039039 -18.57761138469614     0.6944615350863769
-0.4029029029029029 -19.237969975586267     0.0
-0.4019019019019019 -19.20154341255838     0.0
-0.4009009009009009 -19.162793703321398     0.0
-0.3998998998998999 -19.12172160560332     0.0
-0.3988988988988989 -19.078328162317895     0.0
-0.3978978978978979 -19.03261470160644     0.0
-0.3968968968968969 -18.98458283684107     0.0
-0.3958958958958959 -18.93423446658945     0.0
-0.3948948948948949 -18.881571774540944     0.0
-0.3938938938938939 -19.307986318737658     -0.48138908934334723
-0.3928928928928929 -18.76931358470675     0.0
-0.3918918918918919 -18.70972387870455     0.0
-0.3908908908908909 -18.64783143405515     0.0
-0.3898898898898899 -18.583639857600758     0.0
-0.3888888888888889 -18.517153040053557     0.0
-0.38788788788788786 -18.4483751556524     0.0
-0.3868868868868869 -17.728527320821303     0.6487833409599821
-0.3858858858858859 -18.303964298549374     0.0
-0.38488488488488487 -18.22834108833277     0.0
-0.3838838838838839 -18.150446335278133     0.0
-0.38288288288288286 -18.07028562476809     0.0
-0.3818818818818819 -17.987864822848543     0.0
-0.3808808808808809 -17.903190075617992     0.0
-0.37987987987987987 -17.81626780857892     0.0
-0.3788788788788789 -17.7271047259513     0.0
-0.37787787787787785 -17.635707809948336     0.0
-0.3768768768768769 -10.133396815948046     7.4086875040665
-0.3758758758758759 -17.446241792026235     0.0
-0.37487487487487486 -17.731038856286062     -0.38285081883150157
-0.3738738738738739 -17.247931142491154     0.0
-0.37287287287287285 -17.145479467136497     0.0
-0.3718718718718719 -17.040841644251294     0.0
-0.3708708708708709 -16.934026578570652     0.0
-0.36986986986986986 -16.8250434456815     0.0
-0.3688688688688689 -16.713901690963276     0.0
-0.36786786786786785 -16.600611028491933     0.0
-0.36686686686686687 -16.485181439907556     0.0
-0.3658658658658659 -17.793208837813022     -1.4255856645673697
-0.36486486486486486 -16.24794674173227     0.0
-0.3638638638638639 -16.126162922543188     0.0
-0.36286286286286284 -16.002282755527176     0.0
-0.36186186186186187 -15.876317541893732     0.0
-0.3608608608608609 -15.74827884286521     0.0
-0.35985985985985985 -15.618178478293723     0.0
-0.3588588588588589 -15.486028525242963     0.0
-0.35785785785785784 -15.351841316534971     0.0
-0.35685685685685686 -15.215629439262342     0.0
-0.35585585585585583 -15.077405733265719     0.0
-0.35485485485485485 -14.937183289577165     0.0
-0.3538538538538539 -14.794975448829229     0.0
-0.35285285285285284 -13.450266963179017     1.2005288364512054
-0.35185185185185186 -14.352586684362558     0.15207149254323235
-0.3508508508508508 -14.35657666020702     0.0
-0.34984984984984985 -14.206565571985303     0.0
-0.34884884884884887 -14.054639475834199     0.0
-0.34784784784784784 -13.900813174698575     0.0
-0.34684684684684686 -13.745101709051221     0.0
-0.3458458458458458 -13.587520355037098     0.0
-0.34484484484484484 -7.449618500604224     5.97846612198151
-0.34384384384384387 -13.266810253491682     0.0
-0.34284284284284283 -13.103713219463613     0.0
-0.34184184184184185 -12.938809720142059     0.0
-0.3408408408408408 -12.772116181086252     0.0
-0.33983983983983984 -12.603649251730241     0.0
-0.33883883883883886 -12.433425803308586     0.0
-0.33783783783783783 -12.261462926751888     0.0
-0.33683683683683685 -12.087777930552539     0.0
-0.3358358358358358 -8.064567263716757     3.847821074884011
-0.33483483483483484 -11.735311887991623     0.0
-0.33383383383383386 -11.556566526802742     0.0
-0.3328328328328328 -11.376170411843608     0.0
-0.33183183183183185 -11.19414190637645     0.0
-0.3308308308308308 -11.010499577808963     0.0
-0.32982982982982983 -10.825262195359425     0.0
-0.32882882882882886 -10.638448727694282     0.0
-0.3278278278278278 -10.450078340538687     0.0
-0.32682682682682684 -10.260170394260308     0.0
-0.3258258258258258 -10.068744441426542     0.0
-0.32482482482482483 -9.875820224335799     0.0
-0.3238238238238238 -9.681417672522855     0.0
-0.3228228228228228 -9.485556900238882     0.0
-0.32182182182182184 -9.288258203906272     0.0
-0.3208208208208208 -9.089542059548824     0.0
-0.31981981981981983 -8.889429120197493     0.0
-0.3188188188188188 -8.687940213272059     0.0
-0.3178178178178178 -8.48509633793918     0.0
-0.31681681681681684 -8.280918662447029     0.0
-0.3158158158158158 -8.075428521437091     0.0
-0.3148148148148148 -9.92863490591478     -2.0599874926814925
-0.3138138138138138 -7.660596997108874     0.0
-0.3128128128128128 -7.451299090531544     0.0
-0.31181181181181183 -7.240775666386989     0.0
-0.3108108108108108 -7.029048850181427     0.0
-0.3098098098098098 -6.816140917223423     0.0
-0.3088088088088088 -6.602074289785298     0.0
-0.3078078078078078 -6.386871534244735     0.0
-0.30680680680680683 -6.170555358206679     0.0
-0.3058058058058058 -5.95314860760624     0.0
-0.3048048048048048 -5.734674263792767     0.0
-0.3038038038038038 -5.515155440595505     0.0
-0.3028028028028028 -5.2946153813714485     0.0
-0.30180180180180183 -5.073077456035469     0.0
-0.3008008008008008 -4.850565158073406     0.0
-0.2997997997997998 -4.627102101538453     0.0
-0.2987987987987988 -6.66084341300418     -2.2581313949731174
-0.2977977977977978 -4.1774187536631135     0.0
-0.29679679679679677 -3.9512462660064482     0.0
-0.2957957957957958 -3.7242186210264467     0.0
-0.2947947947947948 -3.496359990000803     0.0
-0.2937937937937938 -3.2676946464241876     0.0
-0.2927927927927928 -3.038246962899083     0.0
-0.29179179179179177 -2.8080414080131035     0.0
-0.2907907907907908 -2.5771025432035675     0.0
-0.2897897897897898 -3.284904610088466     -0.9394495904791693
-0.2887887887887888 -2.1131235749105315     0.0
-0.2877877877877878 -1.8801330301570731     0.0
-0.28678678678678676 -1.6465082865851617     0.0
-0.2857857857857858 1.607360440785019     3.0196347632087033
-0.2847847847847848 -1.1774561896898534     0.0
-0.28378378378378377 -0.9420790109751174     0.0
-0.2827827827827828 -0.7061679762215594     0.0
-0.28178178178178176 -0.46974833948913997     0.0
-0.2807807807807808 -0.23284541571455541     0.0
-0.2797797797797798 0.004515422538296399     0.0
-0.27877877877877877 0.24230874833533633     0.0
-0.2777777777777778 0.4805090836366901     0.0
-0.27677677677677676 0.7190909025679204     0.0
-0.2757757757757758 0.9580286346975013     0.0
-0.2747747747747748 1.1972966683203579     0.0
-0.27377377377377377 1.436869353746732     0.0
-0.2727727727727728 1.6767210065961127     0.0
-0.27177177177177175 -1.1422482454052476     -3.059074156501036
-0.2707707707707708 2.157158323383375     0.0
-0.2697697697697698 2.3976924748131756     0.0
-0.26876876876876876 2.6384025752655664     0.0
-0.2677677677677678 2.8792628164592204     0.0
-0.26676676676676675 3.1202473752656728     0.0
-0.26576576576576577 3.3613304170255973     0.0
-0.26476476476476474 3.6024860988666445     0.0
-0.26376376376376376 3.843688573021979     0.0
-0.2627627627627628 4.084911990149573     0.0
-0.26176176176176175 6.642071300837484     2.3159407981861997
-0.26076076076076077 4.567318267991595     0.0
-0.25975975975975973 4.808449452015546     0.0
-0.25875875875875876 5.049498232265112     0.0
-0.2577577577577578 3.893943596901937     -1.3964952043921164
-0.25675675675675674 5.5312453699803     0.0
-0.25575575575575576 5.7718921708356925     0.0
-0.25475475475475473 6.012353461312651     0.0
-0.25375375375375375 7.354178284310232     1.101574757203155
-0.2527527527527528 6.492616685457367     0.0
-0.25175175175175174 7.683701685017595     0.9513343965788416
-0.25075075075075076 6.971829726252742     0.0
-0.24974974974974976 7.210978430511183     0.0
-0.24874874874874875 7.449787877514387     0.0
-0.24774774774774774 7.688232591522967     0.0
-0.24674674674674674 8.251061125252779     0.32477397722987394
-0.24574574574574576 8.16392617698342     0.0
-0.24474474474474475 8.401124366107176     0.0
-0.24374374374374375 8.63785646407235     0.0
-0.24274274274274274 8.874097283766208     0.0
-0.24174174174174173 9.10982170550962     0.0
-0.24074074074074073 9.345004680272254     0.0
-0.23973973973973975 8.91114041966713     -0.6684808132106217
-0.23873873873873874 9.813646465198737     0.0
-0.23773773773773774 10.047055559340954     0.0
-0.23673673673673673 10.279823780816306     0.0
-0.23573573573573572 10.511926481704233     0.0
-0.23473473473473475 10.743339103801066     0.0
-0.23373373373373374 10.974037181756858     0.0
-0.23273273273273273 11.203996346199359     0.0
-0.23173173173173173 11.433192326844573     0.0
-0.23073073073073072 11.66160095559366     0.0
-0.22972972972972974 11.889198169615534     0.0
-0.22872872872872874 12.115960014414958     0.0
-0.22772772772772773 12.341862646885508     0.0
-0.22672672672672672 12.566882338347167     0.0
-0.22572572572572572 12.790995477568025     0.0
-0.2247247247247247 11.085909691030553     -1.9282688827391818
-0.22372372372372373 13.236408259616187     0.0
-0.22272272272272273 13.457661294185268     0.0
-0.22172172172172172 13.677914565922896     0.0
-0.22072072072072071 13.897145095579356     0.0
-0.2197197197197197 12.490067593198646     -1.6252624459285516
-0.21871871871871873 14.332446690660474     0.0
-0.21771771771771772 14.548472485274925     0.0
-0.21671671671671672 14.763385001928564     0.0
-0.2157157157157157 14.977161966282488     0.0
-0.2147147147147147 15.18978125352134     0.0
-0.21371371371371373 15.387814543375361     -0.013406347777817216
-0.21271271271271272 15.61145906178827     0.0
-0.21171171171171171 15.820474105896457     0.0
-0.2107107107107107 16.02824452454277     0.0
-0.2097097097097097 15.781410473798385     -0.4533385083024691
-0.2087087087087087 16.43996630894384     0.0
-0.20770770770770772 17.484285175221807     0.8404096711094269
-0.2067067067067067 16.84645573795934     0.0
-0.2057057057057057 17.0476863547709     0.0
-0.2047047047047047 17.24754687536369     0.0
-0.2037037037037037 17.446016999657566     0.0
-0.20270270270270271 17.643076609223698     0.0
-0.2017017017017017 17.838705769807667     0.0
-0.2007007007007007 17.211631230359423     -0.8212535034676722
-0.1996996996996997 18.225593942843684     0.0
-0.1986986986986987 18.416814030009082     0.0
-0.1976976976976977 18.606525822484464     0.0
-0.1966966966966967 18.794710343833334     0.0
-0.1956956956956957 21.294822224616055     2.3134734082287305
-0.1946946946946947 19.166422663584605     0.0
-0.19369369369369369 19.349913512280665     0.0
-0.19269269269269268 19.53180319503107     0.0
-0.1916916916916917 19.712073752345898     0.0
-0.1906906906906907 19.890707434915655     0.0
-0.1896896896896897 20.06768670580818     0.0
-0.18868868868868868 20.24299424263642     0.0
-0.18768768768768768 20.416612939696698     0.0
-0.1866866866866867 20.588525910077124     0.0
-0.1856856856856857 20.758716487736084     0.0
-0.18468468468468469 20.927168229550198     0.0
-0.18368368368368368 21.093864917331786     0.0
-0.18268268268268267 21.258790559815367     0.0
-0.1816816816816817 21.421929394612995     0.0
-0.1806806806806807 21.583265890138193     0.0
-0.17967967967967968 21.742784747498156     0.0
-0.17867867867867868 21.900470902354016     0.0
-0.17767767767767767 22.056309526748954     0.0
-0.17667667667667666 22.21028603090376     0.0
-0.17567567567567569 22.36238606497985     0.0
-0.17467467467467468 22.51259552080927     0.0
-0.17367367367367367 22.66090053359153     0.0
-0.17267267267267267 22.807287483557126     0.0
-0.17167167167167166 22.95174299759742     0.0
-0.17067067067067068 23.094253950860683     0.0
-0.16966966966966968 23.234807468314145     0.0
-0.16866866866866867 23.373390926271746     0.0
-0.16766766766766766 23.509991953887493     0.0
-0.16666666666666666 23.644598434614117     0.0
-0.16566566566566568 23.777198507626935     0.0
-0.16466466466466467 23.907780569212655     0.0
-0.16366366366366367 24.03633327412296     0.0
-0.16266266266266266 24.162845536892696     0.0
-0.16166166166166165 24.287306533122525     0.0
-0.16066066066066065 24.40970570072581     0.0
-0.15965965965965967 23.23254646563332     -1.297486275506246
-0.15865865865865866 24.648277620499407     0.0
-0.15765765765765766 24.76443057077826     0.0
-0.15665665665665665 24.10370649778739     -0.7747755931012574
-0.15565565565565564 24.990422947748534     0.0
-0.15465465465465467 25.100244177310515     0.0
-0.15365365365365366 25.207937085554164     0.0
-0.15265265265265265 25.313493249441514     0.0
-0.15165165165165165 25.416904517835476     0.0
-0.15065065065065064 25.518163012381102     0.0
-0.14964964964964966 25.617261128349597     0.0
-0.14864864864864866 25.714191535444932     0.0
-0.14764764764764765 25.80894717857298     0.0
-0.14664664664664664 25.90152127857303     0.0
-0.14564564564564564 25.991907332911723     0.0
-0.14464464464464463 26.08009911633915     0.0
-0.14364364364364365 26.16609068150708     0.0
-0.14264264264264265 26.24987635954941     0.0
-0.14164164164164164 26.46842920691541     0.13697844629098072
-0.14064064064064064 26.41080877441918     0.0
-0.13963963963963963 26.487945570615636     0.0
-0.13863863863863865 26.562856599318714     0.0
-0.13763763763763764 26.63553759144603     0.0
-0.13663663663663664 26.705984559079496     0.0
-0.13563563563563563 26.774193795778423     0.0
-0.13463463463463463 26.84016187685448     0.0
-0.13363363363363365 26.90388565960813     0.0
-0.13263263263263264 26.96536228352676     0.0
-0.13163163163163163 27.024589170444337     0.0
-0.13063063063063063 26.645384061652507     -0.43617996301019807
-0.12962962962962962 27.13628483303436     0.0
-0.12862862862862862 27.18874986500687     0.0
-0.12762762762762764 27.23895767262882     0.0
-0.12662662662662663 27.286907090517346     0.0
-0.12562562562562563 27.33259723578724     0.0
-0.12462462462462462 27.376027507941693     0.0
-0.12362362362362363 27.417197588724633     0.0
-0.12262262262262262 27.456107441934797     0.0
-0.12162162162162163 27.492757313201395     0.0
-0.12062062062062062 27.527147729721612     0.0
-0.11961961961961962 27.55927949995987     0.0
-0.11861861861861862 27.589153713308875     0.0
-0.11761761761761762 27.61677173971262     0.0
-0.11661661661661661 27.642135229251316     0.0
-0.11561561561561562 27.665246111688376     0.0
-0.11461461461461461 27.686106595979425     0.0
-0.11361361361361362 27.70471916974357     0.0
-0.11261261261261261 27.721086598696886     0.0
-0.11161161161161161 27.73521192604821     0.0
-0.11061061061061062 27.747098471857463     0.0
-0.10960960960960961 27.756749832356427     0.0
-0.1086086086086086 27.764169879232206     0.0
-0.10760760760760761 27.769362758873427     0.0
-0.1066066066066066 27.772332891579325     0.0
-0.10560560560560561 27.77308497073176     0.0
-0.1046046046046046 27.771623961930437     0.0
-0.1036036036036036 29.077895308321715     1.3099402062304362
-0.10260260260260261 27.7620838985082     0.0
-0.1016016016016016 27.754016127878423     0.0
-0.1006006006006006 27.74375783529144     0.0
-0.0995995995995996 27.73131533318177     0.0
-0.0985985985985986 27.716695200245695     0.0
-0.09759759759759759 27.699904280322144     0.0
-0.0965965965965966 27.680949681237827     0.0
-0.09559559559559559 27.65983877361687     0.0
-0.0945945945945946 27.636579189655073     0.0
-0.0935935935935936 27.611178821858957     0.0
-0.09259259259259259 27.583645821749904     0.0
-0.0915915915915916 27.55398859853335     0.0
-0.09059059059059059 32.80212633409677     5.279910516363229
-0.08958958958958958 27.488336399793674     0.0
-0.08858858858858859 27.452359518642034     0.0
-0.08758758758758758 27.414294600223982     0.0
-0.08658658658658659 27.37415132100024     0.0
-0.08558558558558559 27.331939606411545     0.0
-0.08458458458458458 27.287669629310038     0.0
-0.08358358358358359 27.24135180835748     0.0
-0.08258258258258258 27.192996806390596     0.0
-0.08158158158158157 27.14261552875378     0.0
-0.08058058058058058 27.090219121599404     0.0
-0.07957957957957958 27.035818970155958     0.0
-0.07857857857857858 26.979426696964282     0.0
-0.07757757757757758 26.921054160082114     0.0
-0.07657657657657657 26.860713451257354     0.0
-0.07557557557557558 28.290895127449673     1.4924782333796425
-0.07457457457457457 26.734177042043555     0.0
-0.07357357357357357 26.668006676725327     0.0
-0.07257257257257257 26.59991880573699     0.0
-0.07157157157157157 26.5299266607947     0.0
-0.07057057057057058 23.223134585797155     -3.234909109902539
-0.06956956956956957 26.384283584299247     0.0
-0.06856856856856856 26.30866021841863     0.0
-0.06756756756756757 26.23118770576412     0.0
-0.06656656656656657 27.43545291099276     1.2835725431953267
-0.06556556556556556 26.070752737581905     0.0
-0.06456456456456457 25.98781955760076     0.0
-0.06356356356356356 25.903095777547684     0.0
-0.06256256256256257 25.816596552090097     0.0
-0.06156156156156156 25.728337238605413     0.0
-0.06056056056056056 25.638333394890665     0.0
-0.059559559559559556 25.546600776845672     0.0
-0.05855855855855856 25.453155336130315     0.0
-0.05755755755755756 25.358013217796064     0.0
-0.05655655655655656 25.261190757892102     0.0
-0.05555555555555555 25.162704481046582     0.0
-0.05455455455455455 25.062571098023092     0.0
-0.053553553553553554 24.96080750325288     0.0
-0.052552552552552555 24.857430772343136     0.0
-0.05155155155155155 24.752458159561577     0.0
-0.05055055055055055 24.645907095297922     0.0
-0.04954954954954955 24.537795183502375     0.0
-0.04854854854854855 24.428140199101648     0.0
-0.047547547547547545 24.31696008539282     0.0
-0.046546546546546545 24.204272951415433     0.0
-0.045545545545545546 24.09009706930214     0.0
-0.04454454454454455 23.97445087160841     0.0
-0.04354354354354354 23.85735294862151     0.0
-0.04254254254254254 23.738822045649258     0.0
-0.04154154154154154 23.61887706028891     0.0
-0.04054054054054054 23.49753703967653     0.0
-0.03953953953953954 23.51926204064148     0.1444408629241717
-0.03853853853853854 23.25074881229711     0.0
-0.03753753753753754 25.984491485540286     2.8591520630644682
-0.03653653653653654 22.998612625662616     0.0
-0.03553553553553553 22.870588174773943     0.0
-0.03453453453453453 22.74128595537421     0.0
-0.033533533533533534 22.61072598279989     0.0
-0.032532532532532535 22.47892839926729     0.0
-0.03153153153153153 22.345913470964433     0.0
-0.03053053053053053 22.211701585127535     0.0
-0.02952952952952953 22.076313247102348     0.0
-0.028528528528528527 21.939769077390956     0.0
-0.027527527527527528 21.802089808684265     0.0
-0.026526526526526525 21.66329628288078     0.0
-0.025525525525525526 21.523409448091947     0.0
-0.024524524524524523 21.38245035563461     0.0
-0.023523523523523524 21.240440157010887     0.0
-0.02252252252252252 21.097400100875966     0.0
-0.021521521521521522 20.953351529994286     0.0
-0.02052052052052052 20.8083158781844     0.0
-0.01951951951951952 21.107070206925712     0.4447555396725907
-0.018518518518518517 20.51536950391925     0.0
-0.017517517517517518 20.367502076727373     0.0
-0.016516516516516516 20.21873415295219     0.0
-0.015515515515515516 20.069087575493768     0.0
-0.014514514514514515 19.918584259764174     0.0
-0.013513513513513514 19.767246190565942     0.0
-0.012512512512512513 19.615095418962795     0.0
-0.011511511511511512 19.462154059143053     0.0
-0.010510510510510511 19.308444285276252     0.0
-0.00950950950950951 19.567170250220116     0.41318192185683267
-0.00850850850850851 18.998808473080594     0.0
-0.0075075075075075074 18.842927054618904     0.0
-0.0065065065065065065 18.68636645551681     0.0
-0.0055055055055055055 18.04590727287584     -0.48324182961394346
-0.0045045045045045045 18.202631268000452     -0.16866619525454374
-0.0035035035035035035 18.212834043352405     0.0
-0.0025025025025025025 18.053781382962576     0.0
-0.0015015015015015015 17.894162053721658     0.0
-0.0005005005005005005 17.733998655534005     0.0
0.0005005005005005005 18.477018421180468     0.9037046077976516
0.0015015015015015015 17.412130174139357     0.0
0.0025025025025025025 17.250470403371082     0.0
0.0035035035035035035 17.08835718214926     0.0
0.0045045045045045045 17.49239061365919     0.5665774098028378
0.0055055055055055055 16.762861170993823     0.0
0.0065065065065065065 16.599523791990652     0.0
0.0075075075075075074 16.435823778013066     0.0
0.00850850850850851 16.27178383977596     0.0
0.00950950950950951 16.10742668435642     0.0
0.010510510510510511 15.942775012009795     0.0
0.011511511511511512 15.777851512988828     0.0
0.012512512512512513 15.612678864366176     0.0
0.013513513513513514 15.447279726860897     0.0
0.014514514514514515 15.281676741669257     0.0
0.015515515515515516 15.115892527300344     0.0
0.016516516516516516 14.94994967641692     0.0
0.017517517517517518 14.783870752681974     0.0
0.018518518518518517 14.617678287611383     0.0
0.01951951951951952 14.45139477743317     0.0
0.02052052052052052 14.28504267995375     0.0
0.021521521521521522 14.118644411431662     0.0
0.02252252252252252 11.42548989824493     -2.5267324452142135
0.023523523523523524 13.785798799852106     0.0
0.024524524524524523 13.619396053548817     0.0
0.025525525525525526 13.453036323517807     0.0
0.026526526526526525 13.286741771675421     0.0
0.027527527527527528 13.120534499813438     0.0
0.028528528528528527 12.954436546537163     0.0
0.02952952952952953 12.788469884214493     0.0
0.03053053053053053 12.622656415936303     0.0
0.03153153153153153 12.457017972488645     0.0
0.032532532532532535 12.29157630933712     0.0
0.033533533533533534 12.126353103623924     0.0
0.03453453453453453 11.961369951177904     0.0
0.03553553553553553 11.796648363538106     0.0
0.03653653653653654 11.632209764991218     0.0
0.03753753753753754 11.468075489623292     0.0
0.03853853853853854 11.304266778386186     0.0
0.03953953953953954 10.23898791584907     -0.9018168603300803
0.04054054054054054 10.977710528945924     0.0
0.04154154154154154 10.815004980787785     0.0
0.04254254254254254 10.652708971092927     0.0
0.04354354354354354 10.49084323168261     0.0
0.04454454454454455 10.329428383974417     0.0
0.045545545545545546 10.16848493616308     0.0
0.046546546546546545 10.008033280419227     0.0
0.047547547547547545 10.644094730969442     0.7960010408629898
0.04854854854854855 9.68868631701711     0.0
0.04954954954954955 14.805848979874945     5.276017791247752
0.05055055055055055 9.371548205370708     0.0
0.05155155155155155 9.213857137933907     0.0
0.052552552552552555 9.056777624569749     0.0
0.053553553553553554 8.900329168433002     0.0
0.05455455455455455 8.744531134936302     0.0
0.05555555555555555 8.589402749127592     0.0
0.05655655655655656 8.434963093089255     0.0
0.05755755755755756 8.28123110335936     0.0
0.05855855855855856 8.12822556837532     0.0
0.059559559559559556 7.975965125940364     0.0
0.06056056056056056 7.824468260713148     0.0
0.06156156156156156 8.267175753980874     0.593422452259984
0.06256256256256257 7.523838419896306     0.0
0.06356356356356356 7.3747416256387766     0.0
0.06456456456456457 7.226480766400005     0.0
0.06556556556556556 7.07907352429457     0.0
0.06656656656656657 6.932537413735631     0.0
0.06756756756756757 6.786889779096194     0.0
0.06856856856856856 5.349105022928641     -1.2930427694675624
0.06956956956956957 6.498328451015789     0.0
0.07057057057057058 5.2156854675594495     -1.1397631078755723
0.07157157157157157 6.213524807000461     0.0
0.07257257257257257 6.072573605718768     0.0
0.07357357357357357 5.932611248077803     0.0
0.07457457457457457 5.332095314122006     -0.46155851077335885
0.07557557557557558 5.6557172391959885     0.0
0.07657657657657657 5.51881720411601     0.0
0.07757757757757758 5.382969240837255     0.0
0.07857857857857858 5.248188676549605     0.0
0.07957957957957958 5.114490642442679     0.0
0.08058058058058058 4.98189007172701     0.0
0.08158158158158157 4.850401697684907     0.0
0.08258258258258258 4.720040051751267     0.0
0.08358358358358359 4.5908194616246885     0.0
0.08458458458458458 4.462754049409028     0.0
0.08558558558558559 4.335857729785751     0.0
0.08658658658658659 4.210144208217281     0.0
0.08758758758758758 4.085626979181598     0.0
0.08858858858858859 8.776451546717047     4.814132222278699
0.08958958958958958 3.8402343113266664     0.0
0.09059059059059059 3.7193847910949938     0.0
0.0915915915915916 3.599783397263085     0.0
0.09259259259259259 3.4814425440164065     0.0
0.0935935935935936 3.3643744246332243     0.0
0.0945945945945946 3.2485910099445103     0.0
0.09559559559559559 3.134104046826927     0.0
0.0965965965965966 3.0209250567290855     0.0
0.09759759759759759 2.9090653342312596     0.0
0.0985985985985986 2.7985359456387773     0.0
0.0995995995995996 0.9470977346093845     -1.7422499929999018
0.1006006006006006 2.5815112858140132     0.0
0.1016016016016016 2.4750369936333048     0.0
0.10260260260260261 2.3699349908865237     0.0
0.1036036036036036 2.2662151825965573     0.0
0.1046046046046046 2.1638872377890195     0.0
0.10560560560560561 2.062960588326389     0.0
0.1066066066066066 1.963444427777203     0.0
0.10760760760760761 1.8653477103204192     0.0
0.1086086086086086 1.7686791496851821     0.0
0.10960960960960961 -1.3427191925545179     -3.0161664106805732
0.11061061061061062 1.5796601454338983     0.0
0.11161161161161161 1.4873259179824956     0.0
0.11261261261261261 1.3964522778110826     0.0
